theta_rx_deg,voltage_gain,power_gain,gain_db,rx_power,tx_power,correlation
-33.0,0.125646792285599,0.01578711641166046,-18.016971886027594,0.009866947757287789,0.6250000000000001,1.0
-32.75,0.1265002675469873,0.016002317689459367,-17.958171119161314,0.010001448555912104,0.6250000000000001,1.0000000000000002
-32.5,0.12709255250451795,0.016152516902113653,-17.91759795838584,0.010095323063821035,0.6250000000000001,1.0000000000000002
-32.25,0.127419637547471,0.01623576403272888,-17.895272692559878,0.01014735252045555,0.6250000000000001,0.9999999999999999
-32.0,0.12747802233932964,0.016250646179546628,-17.891293653539122,0.010156653862216645,0.6250000000000001,1.0
-31.75,0.12726473413235892,0.016196312553780002,-17.905838508791618,0.010122695346112503,0.6250000000000001,0.9999999999999998
-31.5,0.12677734521497536,0.016072495259757034,-17.93916693652436,0.010045309537348147,0.6250000000000001,1.0
-31.25,0.12601398942386738,0.015879525530518558,-17.99162478140412,0.009924703456574101,0.6250000000000001,0.9999999999999999
-31.0,0.12497337765361133,0.015618345122152159,-18.06364984696374,0.0097614657013451,0.6250000000000001,1.0
-30.75,0.12365481229752327,0.015290512604335713,-18.155779549079714,0.009556570377709822,0.6250000000000001,1.0
-30.5,0.12205820055472154,0.014898204322656625,-18.268660738533207,0.009311377701660392,0.6250000000000001,1.0000000000000002
-30.25,0.12018406653983484,0.014444209850051447,-18.40306210631715,0.009027631156282157,0.6250000000000001,0.9999999999999999
-30.0,0.11803356213348264,0.013931921789918707,-18.559889722199795,0.008707451118699193,0.6250000000000001,1.0000000000000002
-29.75,0.11560847651358817,0.013365319841792869,-18.74020643801297,0.008353324901120543,0.6250000000000001,1.0
-29.5,0.11291124430973658,0.01274894909157302,-18.945256130763955,0.007968093182233139,0.6250000000000001,0.9999999999999999
